MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,37.3174312,-121.9480263,12.167298949718475,0.054021757,0.1,1.833313,1628109629445
Fix,GT,37.3174312,-121.9480269,12.10429894900322,0.05355916,0.1,1.8334656,1628109630445
Fix,GT,37.3174312,-121.9480275,12.042299307078125,0.053009436,0.1,1.8336182,1628109631445
Fix,GT,37.3174312,-121.9480281,11.981298590600492,0.052009612,0.1,1.833435,1628109632445
Fix,GT,37.3174312,-121.9480286,11.921298591673374,0.051017646,0.1,1.8332825,1628109633445
Fix,GT,37.3174312,-121.9480292,11.861298946857453,0.049391076,0.1,1.8334656,1628109634445
Fix,GT,37.3174312,-121.9480298,11.802298946857452,0.04949061,0.1,1.8326111,1628109635445
Fix,GT,37.3174312,-121.9480303,11.74574912238121,0.04851438,0.1,1.8319092,1628109636445
Fix,GT,37.3174311,-121.9480308,11.690298946857451,0.04707174,0.1,1.8319702,1628109637445
Fix,GT,37.3174245,-121.9480308,15.066154739141464,0.026925825,0.1,1.8318481,1628109638445
Fix,GT,37.3174244,-121.9480309,15.421797191619874,0.030714147,0.1,1.7927856,1628109639445
Fix,GT,37.3174277,-121.9480315,15.244446662783623,0.82857305,0.1,0.3788452,1628109640445
Fix,GT,37.3174399,-121.9480364,15.060996038615704,1.6508043,0.1,351.81772,1628109641445
Fix,GT,37.3174538,-121.9480462,14.850645518004894,1.540041,0.1,339.72577,1628109642445
Fix,GT,37.3174634,-121.9480578,14.619545876145365,1.1699967,0.1,327.44052,1628109643445
Fix,GT,37.3174692,-121.9480716,14.395546740174291,1.3927096,0.1,313.02795,1628109644445
Fix,GT,37.3174793,-121.9480855,14.216147715091704,1.9333446,0.1,312.8105,1628109645445
Fix,GT,37.3174974,-121.9480958,14.059246943026782,2.231225,0.1,328.53644,1628109646445
Fix,GT,37.3175174,-121.9480993,13.868996892988685,1.9855367,0.1,344.38116,1628109647445
Fix,GT,37.3175347,-121.9481002,13.678446246385574,1.8152931,0.1,353.10153,1628109648445
Fix,GT,37.3175524,-121.9481003,13.455446250766515,2.0356321,0.1,357.7697,1628109649445
Fix,GT,37.3175746,-121.9481006,13.259498237609863,2.628016,0.1,359.55713,1628109650445
Fix,GT,37.3176002,-121.9481004,13.062793262392285,3.305548,0.1,0.67562866,1628109651445
Fix,GT,37.3176365,-121.9480998,12.843096505135296,4.5912523,0.1,1.4221802,1628109652445
Fix,GT,37.3176799,-121.9480981,12.6643473790586,4.829009,0.1,2.0525208,1628109653445
Fix,GT,37.3177214,-121.9480964,12.524598256766796,4.175305,0.1,1.8336792,1628109654445
Fix,GT,37.3177511,-121.948096,12.428346631795169,2.4053783,0.1,0.7439575,1628109655445
Fix,GT,37.3177713,-121.948096,12.26849860188365,2.2411313,0.1,359.80023,1628109656445
Fix,GT,37.3177923,-121.9480996,12.161003529548644,2.3373995,0.1,354.0919,1628109657445
Fix,GT,37.3178122,-121.9481119,12.01684523510933,2.5878284,0.1,338.52206,1628109658445
Fix,GT,37.3178314,-121.948138,11.903398233562708,3.6134639,0.1,316.75497,1628109659445
Fix,GT,37.317847,-121.9481822,11.777498584866525,4.9042077,0.1,293.85773,1628109660445
Fix,GT,37.3178514,-121.9482451,11.645697180807591,6.211467,0.1,272.62357,1628109661445
Fix,GT,37.317848,-121.9483187,11.522147361069916,6.766652,0.1,267.46967,1628109662445
Fix,GT,37.3178467,-121.9483964,11.435298599720005,6.9327354,0.1,269.09866,1628109663445
Fix,GT,37.3178464,-121.9484741,11.356848763823509,6.8034215,0.1,269.79175,1628109664445
Fix,GT,37.3178464,-121.94855,11.278748780965806,6.659011,0.1,270.03693,1628109665445
Fix,GT,37.3178467,-121.9486241,11.204748783171178,6.4765625,0.1,270.24042,1628109666445
Fix,GT,37.3178471,-121.9486957,11.160649469852448,6.219545,0.1,270.3549,1628109667445
Fix,GT,37.3178477,-121.9487642,11.116749116420744,5.9114475,0.1,270.61823,1628109668445
Fix,GT,37.3178484,-121.9488265,11.064398586273192,4.9931355,0.1,270.48352,1628109669445
Fix,GT,37.3178483,-121.9488743,11.041099646568298,3.513176,0.1,269.55786,1628109670445
Fix,GT,37.3178469,-121.9489113,11.02464914098382,3.121702,0.1,267.23077,1628109671445
Fix,GT,37.3178413,-121.948944,11.043501768350602,2.76817,0.1,258.4569,1628109672445
Fix,GT,37.3178274,-121.9489689,11.147852300405502,2.627799,0.1,239.24997,1628109673445
Fix,GT,37.3178035,-121.9489862,11.23860108152032,3.5088453,0.1,214.87885,1628109674445
Fix,GT,37.317766,-121.9489982,11.309700726002454,5.0502667,0.1,195.16608,1628109675445
Fix,GT,37.3177147,-121.9490083,11.34125088596344,6.3867397,0.1,189.29521,1628109676445
Fix,GT,37.3176548,-121.949019,11.33194806662202,6.868615,0.1,187.60255,1628109677445
