MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,37.4146623,-122.0741227,-25.81000076919794,0.0014142136,0.1,183.61354,1617917304431
Fix,GT,37.4146623,-122.0741227,-25.81000076919794,0.0019744802,0.1,183.61378,1617917305431
Fix,GT,37.4146623,-122.0741227,-25.80999923080206,0.0016758014,0.099,183.6137,1617917306431
Fix,GT,37.4146623,-122.0741227,-25.81,0.0019744802,0.1,183.61382,1617917307431
Fix,GT,37.4146623,-122.0741227,-25.81000076919794,0.0016758014,0.1,183.61377,1617917308431
Fix,GT,37.4146623,-122.0741227,-25.80999923080206,0.002236068,0.099,183.6137,1617917309431
Fix,GT,37.4146623,-122.0741227,-25.80999923080206,0.0027923365,0.099,183.61461,1617917310431
Fix,GT,37.4146623,-122.0741227,-25.809680941075086,0.0033582004,0.099,183.61581,1617917311431
Fix,GT,37.4146615,-122.0741228,-25.81199923074245,0.31140107,0.099,183.559,1617917312431
Fix,GT,37.414656,-122.074123,-25.81299923071265,0.91129506,0.099,183.21838,1617917313431
Fix,GT,37.4146456,-122.0741233,-25.810999230772254,1.3537366,0.099,182.2268,1617917314431
Fix,GT,37.4146322,-122.0741223,-25.802680941283704,1.6041775,0.099,179.2597,1617917315431
Fix,GT,37.4146173,-122.0741203,-25.78836265197396,1.7359798,0.099,176.08997,1617917316431
Fix,GT,37.4146015,-122.0741181,-25.78000076830387,1.7755194,0.1,174.57141,1617917317431
Fix,GT,37.4145853,-122.0741161,-25.778363420605658,1.8326472,0.1,174.70502,1617917318431
Fix,GT,37.4145689,-122.0741154,-25.778636579394338,1.8380171,0.1,176.67645,1617917319431
Fix,GT,37.4145492,-122.0741189,-25.795364189445973,2.5527954,0.1,185.3309,1617917320431
Fix,GT,37.4145265,-122.074139,-25.82090896818041,3.291869,0.1,211.70934,1617917321431
Fix,GT,37.4145114,-122.0741796,-25.892272386819123,4.3821764,0.1,243.49329,1617917322431
Fix,GT,37.4145069,-122.0742364,-25.97754709145427,5.5261836,0.1,264.19562,1617917323431
Fix,GT,37.4145046,-122.0743044,-26.055863831102847,6.483486,0.099,267.3728,1617917324431
Fix,GT,37.4145043,-122.0743826,-26.13990973818302,7.3257074,0.1,270.10724,1617917325431
Fix,GT,37.4145053,-122.0744671,-26.179680930048228,7.4803963,0.099,270.75757,1617917326431
Fix,GT,37.4145029,-122.0745478,-26.10940932923556,6.737672,0.1,266.13794,1617917327431
Fix,GT,37.4144932,-122.074617,-26.033816326767205,5.8141847,0.099,257.3298,1617917328431
Fix,GT,37.414468,-122.0746696,-25.857951724380257,5.1912637,0.099,234.56757,1617917329431
Fix,GT,37.4144308,-122.0747,-25.77717975494265,4.9223638,0.099,211.09746,1617917330431
Fix,GT,37.4143862,-122.0747178,-25.67481710243225,5.5517564,0.1,196.8242,1617917331431
Fix,GT,37.4143338,-122.0747296,-25.560634203672407,6.2854376,0.1,189.73102,1617917332431
Fix,GT,37.4142745,-122.0747404,-25.47013615107536,7.0054336,0.1,187.65517,1617917333431
Fix,GT,37.4142087,-122.0747489,-25.35677121531964,7.6279774,0.1,185.27498,1617917334431
Fix,GT,37.4141373,-122.0747556,-25.351273915112017,8.270757,0.1,184.17494,1617917335431
Fix,GT,37.4140607,-122.0747614,-25.36800075602531,8.771473,0.1,183.18958,1617917336431
Fix,GT,37.4139798,-122.0747669,-25.374362663835285,9.1810255,0.099,183.14517,1617917337431
Fix,GT,37.4138965,-122.0747728,-25.38004588633776,9.28114,0.1,183.1582,1617917338431
Fix,GT,37.4138136,-122.0747785,-25.3733182901144,9.137838,0.1,183.11563,1617917339431
Fix,GT,37.4137321,-122.0747841,-25.378636580228807,8.965591,0.1,182.98871,1617917340431
Fix,GT,37.4136532,-122.0747892,-25.379864611566063,8.491474,0.1,183.10033,1617917341431
Fix,GT,37.4135806,-122.0747958,-25.34613538843393,7.539261,0.1,184.8683,1617917342431
Fix,GT,37.4135202,-122.074805,-25.108679324626923,5.817651,0.1,187.02188,1617917343431
Fix,GT,37.4134771,-122.0748116,-24.9414536781311,3.7524018,0.1,186.7661,1617917344431
Fix,GT,37.4134504,-122.0748153,-24.878453678131105,2.3203793,0.1,186.29161,1617917345431
Fix,GT,37.4134344,-122.0748174,-24.819726838827133,1.3029466,0.1,186.15614,1617917346431
Fix,GT,37.4134269,-122.0748184,-24.79368170970678,0.36258852,0.1,186.1085,1617917347431
Fix,GT,37.4134262,-122.0748185,-24.797,0.054525375,0.1,186.10587,1617917348431
Fix,GT,37.413423,-122.0748189,-24.78740854793787,0.8002895,0.1,186.09186,1617917349431
Fix,GT,37.4134131,-122.0748211,-24.76068097162247,1.3830613,0.1,187.75728,1617917350431
Fix,GT,37.4134012,-122.0748281,-24.782546323776245,1.4191021,0.1,196.95279,1617917351431
Fix,GT,37.4133884,-122.0748436,-24.980910487443207,2.4153972,0.1,214.60477,1617917352431
Fix,GT,37.4133774,-122.0748756,-24.903771966695786,3.4893441,0.1,241.56711,1617917353431
Fix,GT,37.4133758,-122.0749261,-24.85468170946837,5.458419,0.1,266.6089,1617917354431
Fix,GT,37.413376,-122.0750018,-24.819318290650845,7.8603535,0.1,269.814,1617917355431
Fix,GT,37.4133761,-122.0751029,-24.824729231715203,10.028028,0.1,269.92435,1617917356431
Fix,GT,37.4133769,-122.0752244,-24.82427316236496,11.1968775,0.1,270.8687,1617917357431
Fix,GT,37.4133798,-122.0753556,-24.85750119715929,12.002203,0.1,271.86108,1617917358431
Fix,GT,37.4133845,-122.0754948,-24.8732731628418,12.656885,0.1,272.52643,1617917359431
Fix,GT,37.4133905,-122.0756407,-24.946636581540112,13.210216,0.1,273.1471,1617917360431
Fix,GT,37.4133978,-122.0757926,-24.96390734767914,13.708256,0.1,273.49133,1617917361431
Fix,GT,37.413406,-122.0759489,-24.998001652807,13.971392,0.099,273.8738,1617917362431
Fix,GT,37.4134158,-122.0761065,-25.06595487248898,13.998465,0.1,274.73895,1617917363431
