WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524058.179329541,-4640750.362307102,3562366.1540360134,1638989539442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
-2524044.451083763,-4640741.798441178,3562361.723739829,1638989540442
