WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704226.398276278,-4288796.954386266,3856671.2009120616,1609797014655
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704221.4095158176,-4288798.944925296,3856680.728895276,1609797015648
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704228.9476842205,-4288801.769693205,3856686.047534491,1609797016660
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704230.685606591,-4288804.08157794,3856692.509637957,1609797017658
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704225.498735746,-4288792.18573892,3856688.496960811,1609797018673
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704218.920956308,-4288789.7629533,3856679.634347807,1609797019635
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704232.205851528,-4288799.113786934,3856705.577820122,1609797020649
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704230.751943224,-4288801.486507935,3856699.8387779305,1609797021651
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
-2704235.461055472,-4288805.153599364,3856699.641806292,1609797022658
