WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
-2694511.641722908,-4300069.702091533,3850953.687888296,1609881148999
