WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710170.439616448,-4278812.722469971,3863770.8147132704,1626295844000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
-2710168.714250709,-4278811.718983498,3863769.3638817305,1626295845000
