WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
-2694495.6200829325,-4300074.855545808,3850950.380621611,1609883560999
