WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711691.1961490246,-4269232.696735652,3872967.109861125,1596500383437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711696.0570955686,-4269232.059475103,3872963.128487036,1596500384437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711694.548422771,-4269234.459940836,3872964.366672444,1596500385437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711696.815228664,-4269234.520470034,3872966.780245323,1596500386437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711691.701511368,-4269233.768030073,3872967.553427559,1596500387437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711693.116997232,-4269233.799859936,3872967.324624079,1596500388437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
-2711694.0061352747,-4269233.15563906,3872966.738187479,1596500389437
