WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693751.2362345424,-4297688.39647417,3854065.3898399696,1639594137999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693750.4021136453,-4297688.683769293,3854063.230697424,1639594138999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.855669015,-4297688.387593842,3854061.240790335,1639594139999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.230514646,-4297688.461213076,3854062.091362073,1639594140999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693749.819126293,-4297689.611847501,3854061.0953106224,1639594141999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
-2693750.00812152,-4297689.050700314,3854061.9845680073,1639594142999
