WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712039.134106153,-4269241.564893086,3872743.842557608,1597170003447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
-2712038.1180315185,-4269241.443321009,3872740.363174191,1597170004447
