WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,utcTimeMillis
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
-2527113.287932623,-4632035.9113008175,3571648.6255063587,1638907816000
